Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
257864,The Last Word,Thomas Nagel,"Nagel, Thomas",,"=""0195149831""","=""9780195149838""",0,3.85,"Oxford University Press, USA",Paperback,160,2001,1996,,2017/02/07,,,read,,,,1,,,0,,,,,
17573893,Islamic Geometric Design,Eric Broug,"Broug, Eric",,"=""0500516952""","=""9780500516959""",0,4.65,Thames  Hudson,Hardcover,256,2013,2013,,2017/02/07,,,read,,,,1,,,0,,,,,
340878,Reflections on the Dawn of Consciousness: Julian Jaynes's Bicameral Mind Theory Revisited,Marcel Kuijsten,"Kuijsten, Marcel",,"=""0979074401""","=""9780979074400""",0,4.04,Julian Jaynes Society,Hardcover,428,2006,2006,,2017/02/07,,,read,,,,1,,,0,,,,,
566213,The Secrets of Consulting: A Guide to Giving and Getting Advice Successfully,Gerald M. Weinberg,"Weinberg, Gerald M.",,"=""0932633013""","=""9780932633019""",0,3.92,"Dorset House Publishing Company, Incorporated",Paperback,228,1985,1985,,2017/02/07,,,read,,,,1,,,0,,,,,
400716,Introduction to the Theory of Computation,Michael Sipser,"Sipser, Michael",,"=""0534950973""","=""9780534950972""",0,4.22,Course Technology,Hardcover,431,2005,1996,,2017/02/07,,,read,,,,1,,,0,,,,,
2572338,On Knowing: Essays for the Left Hand,Jerome Bruner,"Bruner, Jerome",,"=""0674635256""","=""9780674635258""",0,3.80,Belknap Press,Paperback,207,1979,1968,,2017/02/07,,,read,,,,1,,,0,,,,,
134453,Educating the Reflective Practitioner: Toward a New Design for Teaching and Learning in the Professions,Donald A. Schön,"Schön, Donald A.",,"=""1555422209""","=""9781555422202""",0,3.98,Jossey-Bass,Paperback,384,1990,1987,,2017/02/07,,,read,,,,1,,,0,,,,,
1878856,Designerly Ways of Knowing,Nigel Cross,"Cross, Nigel",,"=""3764384840""","=""9783764384845""",0,4.06,Birkhauser,Hardcover,138,2007,2003,,2017/02/07,,,read,,,,1,,,0,,,,,
1242957,Design After Modernism: Beyond The Object,John Thackara,"Thackara, John",,"=""0500275106""","=""9780500275108""",0,3.83,Thames & Hudson,Paperback,,,1988,,2017/02/07,,,read,,,,1,,,0,,,,,
32950884,A City is Not a Tree,Christopher W. Alexander,"Alexander, Christopher W.",,"=""0989346978""","=""9780989346979""",4,4.18,Sustasis Press,Paperback,200,2016,1965,,2017/02/07,,,read,,,,1,,,0,,,,,
1554282,Philosophy of Mind,William Bechtel,"Bechtel, William",,"=""0805802347""","=""9780805802344""",0,3.41,Psychology Press,Paperback,176,1988,1988,,2017/02/07,,,read,,,,1,,,0,,,,,
85002,Analysis Patterns: Reusable Object Models,Martin Fowler,"Fowler, Martin","Ralph Johnson, Ward Cunningham","=""0201895420""","=""9780201895421""",2,3.81,Addison-Wesley Professional,Hardcover,384,1996,1996,,2017/02/07,,,read,,,,1,,,0,,,,,
801067,Personal Knowledge: Towards a Post-Critical Philosophy,Michael Polanyi,"Polanyi, Michael",,"=""0226672883""","=""9780226672885""",0,4.28,University Of Chicago Press,Paperback,442,1974,1958,,2017/02/07,,,read,,,,1,,,0,,,,,
13393853,"Software Abstractions: Logic, Language, and Analysis",Daniel  Jackson,"Jackson, Daniel",,"=""0262017156""","=""9780262017152""",3,3.92,MIT Press,Hardcover,376,2011,2006,,2017/02/07,,,read,,,,1,,,0,,,,,
18511985,What Is This Thing Called Science?,Alan F. Chalmers,"Chalmers, Alan F.",,"=""162466038X""","=""9781624660382""",0,3.79,"Hackett Publishing Company, Inc.",Paperback,304,2013,1976,,2017/02/07,,,read,,,,1,,,0,,,,,
989995,The Structure of Scientific Theories,Frederick Suppe,"Suppe, Frederick",,"=""0252006348""","=""9780252006340""",0,3.64,University of Illinois Press,Paperback,832,1977,1977,,2017/02/07,,,read,,,,1,,,0,,,,,
9005772,Just Enough Software Architecture: A Risk-Driven Approach,George H. Fairbanks,"Fairbanks, George H.",,"=""0984618104""","=""9780984618101""",0,3.46,Marshall & Brainerd,Hardcover,360,2010,2010,,2017/02/07,,,read,,,,1,,,0,,,,,
11528708,Design Thinking: Understanding How Designers Think and Work,Nigel Cross,"Cross, Nigel",,"=""1847886361""","=""9781847886361""",3,3.54,Bloomsbury Academic,Paperback,192,2011,2011,,2017/02/07,,,read,,,,1,,,0,,,,,
25666050,Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,"Christian, Brian",Tom  Griffiths,"=""1627790365""","=""9781627790369""",0,4.13,Henry Holt and Co.,Hardcover,368,2016,2016,,2017/02/07,,,read,,,,1,,,0,,,,,
8884400,The Most Human Human: What Talking with Computers Teaches Us About What It Means to Be Alive,Brian Christian,"Christian, Brian",,"=""0385533063""","=""9780385533065""",0,3.93,Knopf Doubleday Publishing Group,Hardcover,303,2011,2011,,2017/02/07,,,read,,,,1,,,0,,,,,
20829562,Zealot: The Life and Times of Jesus of Nazareth,Reza Aslan,"Aslan, Reza",,"=""0812981480""","=""9780812981483""",0,3.84,Random House Trade Paperbacks,Paperback,296,2014,2013,,2017/02/07,,,read,,,,1,,,0,,,,,
40929,The Rise of Theodore Roosevelt,Edmund Morris,"Morris, Edmund",,"=""0375756787""","=""9780375756788""",0,4.19,The Modern Library,Paperback,816,2001,1979,,2017/02/07,,,read,,,,1,,,0,,,,,
3835,Don Quixote,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes","Edith Grossman, Harold Bloom","=""0060934344""","=""9780060934347""",0,3.88,Ecco,Paperback,940,2005,1615,,2017/02/07,,,read,,,,1,,,0,,,,,
583886,Design for a Brain: The Origin of Adaptive Behaviour,William Ross Ashby,"Ashby, William Ross",,"=""0412200902""","=""9780412200908""",0,4.26,Springer,Paperback,286,1966,1952,,2015/12/02,,,read,,,,1,,,0,,,,,
26035515,Why Greatness Cannot Be Planned: The Myth of the Objective,Kenneth O. Stanley,"Stanley, Kenneth O.",Joel Lehman,"=""3319155237""","=""9783319155234""",0,4.11,Springer,Paperback,141,2015,2015,,2015/12/02,,,read,,,,1,,,0,,,,,
3430255,Small Worlds: The Dynamics of Networks Between Order and Randomness,Duncan J. Watts,"Watts, Duncan J.",,"=""0691005419""","=""9780691005416""",0,3.88,Princeton University Press,Hardcover,280,1999,1999,,2015/12/02,,,read,,,,1,,,0,,,,,
265703,Pedagogical Sketchbook: Introduction by Sibyl Moholy-Nagy,Paul Klee,"Klee, Paul",Sibyl Moholy-Nagy,"=""0571086187""","=""9780571086184""",0,3.97,Faber  Faber,Paperback,64,1973,1925,,2015/12/02,,,read,,,,1,,,0,,,,,
27683485,La Science et l’Hypothèse,Henri Poincaré,"Poincaré, Henri",,"=""1511913134""","=""9781511913133""",0,3.96,Createspace Independent Publishing Platform,Paperback,182,2015,1902,,2015/12/02,,,read,,,,1,,,0,,,,,
28010711,An Introduction to Cybernetics,William Ross Ashby,"Ashby, William Ross",,"=""1614277656""","=""9781614277651""",0,4.04,Martino Fine Books,Paperback,306,2015,1956,,2015/12/02,,,read,,,,1,,,0,,,,,
7229117,Process of Education,Jerome Bruner,"Bruner, Jerome",,"=""0674710002""","=""9780674710009""",0,3.92,Harvard University Press,Hardcover,113,1960,1960,,2015/12/02,,,read,,,,1,,,0,,,,,
20702301,Human Evolution: A Pelican Introduction (Pelican Books),Robin I.M. Dunbar,"Dunbar, Robin I.M.",,"=""""","=""9780141975313""",0,4.05,Pelican,Paperback,344,2014,,,2015/12/02,,,read,,,,1,,,0,,,,,
1149697,Sophie's World: A Novel about the History of Philosophy,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""0374266425""","=""9780374266424""",0,3.95,Farrar Straus Giroux,Hardcover,394,1994,1991,,2015/12/02,,,read,,,,1,,,0,,,,,
4191437,Artificial Life: An Overview,Christopher G. Langton,"Langton, Christopher G.",,"=""0262121891""","=""9780262121897""",0,4.36,Bradford Book,Hardcover,336,1995,1995,,2015/09/28,,,read,,,,1,,,0,,,,,
1753248,Data and Reality,William Kent,"Kent, William",,"=""1585009709""","=""9781585009701""",0,3.99,Authorhouse,Paperback,,,1978,,2015/09/06,,,read,,,,1,,,0,,,,,
17471298,Quantum Computing Since Democritus,Scott Aaronson,"Aaronson, Scott",,"=""0521199565""","=""9780521199568""",0,4.14,Cambridge University Press,Paperback,370,2013,2013,,2015/09/06,,,read,,,,1,,,0,,,,,
558073,African Fractals: Modern Computing and Indigenous Design,Ron Eglash,"Eglash, Ron",,"=""0813526140""","=""9780813526140""",0,4.26,Rutgers University Press,Paperback,258,1999,1999,,2015/09/06,,,read,,,,1,,,0,,,,,
547022,"Masons, Tricksters and Cartographers: Comparative Studies in the Sociology of Scientific and Indigenous Knowledge",David Turnbull,"Turnbull, David",,"=""9058230015""","=""9789058230010""",0,4.19,Taylor & Francis,Paperback,263,2005,2000,,2015/09/06,,,read,,,,1,,,0,,,,,
636118,African Cities and Towns Before the European Conquest,Richard W. Hull,"Hull, Richard W.",,"=""039309166X""","=""9780393091663""",0,3.67,W. W. Norton & Company,Paperback,160,1977,1976,,2015/09/06,,,read,,,,1,,,0,,,,,
1014404,Interaction of Color,Josef Albers,"Albers, Josef",,"=""0300018460""","=""9780300018462""",0,4.07,Yale University Press,Paperback,81,1975,1971,,2015/09/06,,,read,,,,1,,,0,,,,,
8255031,"Semiology of Graphics: Diagrams, Networks, Maps",Jacques Bertin,"Bertin, Jacques",,"=""1589482611""","=""9781589482616""",0,4.26,Esri Press,Hardcover,438,2010,1967,,2015/09/06,,,read,,,,1,,,0,,,,,
3583204,Graphics and Graphic Information Processing,Jacques Bertin,"Bertin, Jacques",,"=""3110088681""","=""9783110088687""",0,4.33,de Gruyter,Hardcover,279,2011,1977,,2015/09/06,,,read,,,,1,,,0,,,,,
9896066,Learning from Las Vegas: The Forgotten Symbolism of Architectural Form,Robert Venturi,"Venturi, Robert","Denise Scott Brown, Teven Izenour","=""0262220202""","=""9780262220200""",0,3.99,MIT Press (MA),Hardcover,192,1977,1972,,2015/09/06,,,read,,,,1,,,0,,,,,
91760,The Diary of Frida Kahlo: An Intimate Self-Portrait,Frida Kahlo,"Kahlo, Frida","Carlos Fuentes, Sarah M. Lowe","=""0810959542""","=""9780810959545""",0,3.90,Harry N. Abrams,Hardcover,296,2005,1995,,2015/09/06,,,read,,,,1,,,0,,,,,
10260,The Pleasure of Finding Things Out: The Best Short Works of Richard P. Feynman,Richard P. Feynman,"Feynman, Richard P.","Jeffrey Robbins, Freeman Dyson","=""""","=""""",0,4.24,Basic Books,Paperback,270,2005,1999,,2015/09/06,,,read,,,,1,,,0,,,,,
15718428,Petite Poucette,Michel Serres,"Serres, Michel",,"=""274650605X""","=""9782746506053""",0,3.24,Le Pommier ,Paperback,84,2012,2012,,2015/09/06,,,read,,,,1,,,0,,,,,
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",,"=""0307352145""","=""9780307352149""",0,4.06,"Crown Publishing Group/Random House, Inc.",Hardcover,333,2012,2012,,2015/09/06,,,read,,,,1,,,0,,,,,
693185,Principles of Database and Knowledge-Base Systems Volume II: The New Technologies,Jeffrey D. Ullman,"Ullman, Jeffrey D.",,"=""071678162X""","=""9780716781622""",0,4.50,W.H. Freeman & Company,Hardcover,1137,1989,,,2015/09/06,,,read,,,,1,,,0,,,,,
17247970,Magnificent Principia: Exploring Isaac Newton's Masterpiece,Colin Pask,"Pask, Colin",,"=""1616147458""","=""9781616147457""",0,3.98,Prometheus Books,Hardcover,528,2013,2013,,2015/09/06,,,read,,,,1,,,0,,,,,
13148020,"I, Galileo",Bonnie Christensen,"Christensen, Bonnie",,"=""0375867538""","=""9780375867538""",0,4.03,Knopf Books for Young Readers,Hardcover,40,2012,2012,,2015/09/06,,,read,,,,1,,,0,,,,,
128600,More Programming Pearls: Confessions of a Coder,Jon L. Bentley,"Bentley, Jon L.",,"=""0201118890""","=""9780201118896""",0,4.06,Addison-Wesley Professional,Paperback,224,1988,1988,,2015/05/25,,,read,,,,1,,,0,,,,,
4066132,Distributed Systems,Sape Mullender,"Mullender, Sape",,"=""0201416603""","=""9780201416602""",0,4.13,Association for Computing Machinery (ACM),Hardcover,458,1990,1990,,2015/05/25,,,read,,,,1,,,0,,,,,
547830,Becoming Attached: First Relationships and How They Shape Our Capacity to Love,Robert Karen,"Karen, Robert",,"=""0195115015""","=""9780195115017""",0,4.23,"Oxford University Press, USA",Paperback,512,1998,1994,,2015/05/25,,,read,,,,1,,,0,,,,,
376237,Toyota Production System: Beyond large-scale production,Taiichi Ohno,"Ohno, Taiichi",Norman Bodek,"=""0915299143""","=""9780915299140""",0,4.08,Productivity Press ,Hardcover,176,1988,1978,,2015/05/25,,,read,,,,1,,,0,,,,,
1171683,The Locus Distributed System Architecture,Gerald Popek,"Popek, Gerald",,"=""0262161028""","=""9780262161022""",0,4.00,MIT Press,Hardcover,,1986,1986,,2015/05/25,,,read,,,,1,,,0,,,,,
4483494,Interactive Programming Environments,David R. Barstow,"Barstow, David R.",,"=""0070038856""","=""9780070038851""",0,4.50,McGraw-Hill Companies,Hardcover,609,1984,,,2015/05/25,,,read,,,,1,,,0,,,,,
13152479,Paul Graham: The Art of Funding a Startup,Andrew Warner,"Warner, Andrew",Hyperink eBook Publishing for Experts,"=""""","=""""",0,3.42,,Kindle Edition,32,,2011,,2015/05/25,,,read,,,,1,,,0,,,,,
1179793,The American Vignola: A Guide to the Making of Classical Architecture,William R. Ware,"Ware, William R.",,"=""0486283100""","=""9780486283104""",0,4.28,Dover Publications,Paperback,160,1994,1994,,2015/05/25,,,read,,,,1,,,0,,,,,
239855,The Four Books on Architecture,Andrea Palladio,"Palladio, Andrea","Richard Schofield, Robert Tavernor","=""0262661330""","=""9780262661331""",0,4.16,MIT Press,Paperback,472,2002,1570,,2015/05/25,,,read,,,,1,,,0,,,,,
2276288,A Discipline of Programming,Edsger W. Dijkstra,"Dijkstra, Edsger W.",,"=""013215871X""","=""9780132158718""",0,4.24,Pearson,Paperback,240,1976,1976,,2015/05/25,,,read,,,,1,,,0,,,,,
6482708,The Pixar Touch,David A. Price,"Price, David A.",,"=""0307278298""","=""9780307278296""",0,3.95,Vintage,Paperback,320,2009,2008,,2015/05/25,,,read,,,,1,,,0,,,,,
13234710,The Founder's Dilemmas: Anticipating and Avoiding the Pitfalls That Can Sink a Startup,Noam Wasserman,"Wasserman, Noam",,"=""0691149135""","=""9780691149134""",0,4.00,Princeton University Press,Hardcover,496,2012,2011,,2015/05/25,,,read,,,,1,,,0,,,,,
1087079,The Essential Drucker: In One Volume the Best of Sixty Years of Peter Drucker's Essential Writings on Management,Peter F. Drucker,"Drucker, Peter F.",,"=""0066210879""","=""9780066210872""",0,4.08,Harper Business,Hardcover,368,2001,2000,,2015/05/25,,,read,,,,1,,,0,,,,,
889110,Performance by Design: Computer Capacity Planning by Example,Daniel A. Menasce,"Menasce, Daniel A.",,"=""0130906735""","=""9780130906731""",0,3.74,Prentice Hall,Paperback,462,2004,2004,,2015/05/25,,,read,,,,1,,,0,,,,,
258607,"Unix Network Programming, Volume 1: Networking APIs - Sockets and XTI",W. Richard Stevens,"Stevens, W. Richard",,"=""013490012X""","=""9780134900124""",0,4.30,Prentice Hall PTR,Hardcover,1009,1997,1990,,2015/05/25,,,read,,,,1,,,0,,,,,
103802,Te-Tao Ching: A New Translation Based on the Recently Discovered Ma-wang-tui Texts,Lao Tzu,"Tzu, Lao",Robert G. Henricks,"=""0345370996""","=""9780345370990""",0,4.28,Ballantine Books,Paperback,320,2010,-600,,2015/05/25,,,read,,,,1,,,0,,,,,
6670012,Some of My Best Friends Are Books: Guiding Gifted Readers,Judith Wynn Halsted,"Halsted, Judith Wynn",,"=""0910707960""","=""9780910707961""",0,3.95,"Great Potential Pr., Inc.",Paperback,596,2009,1995,,2015/05/25,,,read,,,,1,,,0,,,,,
15843125,"Free to Learn: Why Unleashing the Instinct to Play Will Make Our Children Happier, More Self-Reliant, and Better Students for Life",Peter O. Gray,"Gray, Peter O.",,"=""0465025994""","=""9780465025992""",0,4.28,Basic Books,Hardcover,288,2013,2013,,2015/05/25,,,read,,,,1,,,0,,,,,
1168500,LISP in Small Pieces,Christian Queinnec,"Queinnec, Christian",,"=""0521545668""","=""9780521545662""",0,4.33,Cambridge University Press,Paperback,514,2003,1996,,2015/05/25,,,read,,,,1,,,0,,,,,
714348,Quality Software Management V 1 – Systems Thinking,Gerald M. Weinberg,"Weinberg, Gerald M.",,"=""0932633226""","=""9780932633224""",0,4.29,Dorset House,Hardcover,336,1992,1991,,2015/05/25,,,read,,,,1,,,0,,,,,
17864346,Rigorous System Design,Joseph Sifakis,"Sifakis, Joseph",,"=""1601986602""","=""9781601986603""",0,0.0,Now Publishers,Paperback,84,2013,2013,,2015/05/25,,,read,,,,1,,,0,,,,,
6454717,Introduction to Metamathematics,Stephen Cole Kleene,"Kleene, Stephen Cole",,"=""0923891579""","=""9780923891572""",0,4.34,Ishi Press,Paperback,576,2009,1971,,2015/05/25,,,read,,,,1,,,0,,,,,
639864,Autobiography of a Yogi,Paramahansa Yogananda,"Yogananda, Paramahansa",,"=""0876120834""","=""9780876120835""",0,4.21,Self-Realization Fellowship Publishers,Paperback,448,1994,1946,,2015/05/25,,,read,,,,1,,,0,,,,,
12968756,"SALT Summaries, Condensed Ideas About Long-term Thinking",Stewart Brand,"Brand, Stewart",Brian Eno,"=""""","=""""",0,3.88,Long Now Press,Kindle Edition,336,2011,2011,,2015/05/25,,,read,,,,1,,,0,,,,,
15418693,Five Hundred & Seven Mechanical Movements,Henry T. Brown,"Brown, Henry T.",,"=""0961808861""","=""9780961808860""",0,4.00,Astragal Press,Paperback,128,1990,1984,,2015/05/25,,,read,,,,1,,,0,,,,,
558059,The Fractal Geometry of Nature,Benoît B. Mandelbrot,"Mandelbrot, Benoît B.",,"=""0716711869""","=""9780716711865""",0,4.21,Times Books,Hardcover,480,1982,1977,,2015/05/25,,,read,,,,1,,,0,,,,,
3971285,"How to Speak, How to Listen / Mortimer J",Mortimer J. Adler,"Adler, Mortimer J.",,"=""0025005707""","=""9780025005709""",0,3.85,MacMillan Publishing Company,Hardcover,280,1983,1983,,2015/05/25,,,read,,,,1,,,0,,,,,
2592690,Joy of Reading,Charles Van Doren,"Doren, Charles Van",,"=""1402211600""","=""9781402211607""",0,4.09,"Sourcebooks, Inc",Paperback,676,2008,1985,,2015/05/25,,,read,,,,1,,,0,,,,,
6401129,Invention and Evolution: Design in Nature and Engineering,Michael Joseph French,"French, Michael Joseph",,"=""0521469112""","=""9780521469111""",0,3.67,Cambridge University Press,Paperback,388,1994,1988,,2015/05/25,,,read,,,,1,,,0,,,,,
3446806,Languages for Developing User Interfaces,Brad A. Myers,"Myers, Brad A.",,"=""0867204508""","=""9780867204506""",0,4.50,A K PETERS,Hardcover,480,1992,1992,,2015/05/25,,,read,,,,1,,,0,,,,,
1327086,On Purposeful Systems: An Interdisciplinary Analysis of Individual and Social Behavior as a System of Purposeful Events,Russell L. Ackoff,"Ackoff, Russell L.","Fred E. Emery, Brent D. Ruben","=""0202307980""","=""9780202307985""",0,4.31,Routledge,Paperback,306,2005,1972,,2015/05/25,,,read,,,,1,,,0,,,,,
633240,How to Solve It: Modern Heuristics,Zbigniew Michalewicz,"Michalewicz, Zbigniew",David B. Fogel,"=""3540224947""","=""9783540224945""",0,4.01,Springer,Hardcover,554,2004,2004,,2015/05/25,,,read,,,,1,,,0,,,,,
3675371,Formal Languages and Their Relation to Automata,John E. Hopcroft,"Hopcroft, John E.",Jeffrey D. Ullman,"=""0201029839""","=""9780201029833""",0,3.40,Addison-Wesley Publishing Company,Hardcover,242,1969,,,2015/05/25,,,read,,,,1,,,0,,,,,
169014,The Ghost in the Machine,Arthur Koestler,"Koestler, Arthur",,"=""0394524721""","=""9780394524726""",0,4.01,Random House (NY),Hardcover,384,1982,1967,,2015/05/25,,,read,,,,1,,,0,,,,,
357312,Cognition in the Wild (Bradford Books),Edwin Hutchins,"Hutchins, Edwin",,"=""0262581469""","=""9780262581462""",0,4.16,Bradford Books,Paperback,402,1996,1995,,2015/05/25,,,read,,,,1,,,0,,,,,
11335982,How We Think,John Dewey,"Dewey, John",,"=""1607961377""","=""9781607961376""",0,3.89,www.bnpublishing.com,Hardcover,240,2009,1910,,2015/05/25,,,read,,,,1,,,0,,,,,
6494214,Introduction to Logic,Patrick C. Suppes,"Suppes, Patrick C.",,"=""0442080727""","=""9780442080723""",0,3.81,Van Nostrand Reinhold Company,Hardcover,330,1957,1957,,2015/05/25,,,read,,,,1,,,0,,,,,
365973,To Mock a Mockingbird and Other Logic Puzzles: Including an Amazing Adventure in Combinatory Logic,Raymond M. Smullyan,"Smullyan, Raymond M.",,"=""0394534913""","=""9780394534916""",0,4.17,Knopf,Hardcover,256,1985,1985,,2015/05/25,,,read,,,,1,,,0,,,,,
1140372,Your Wish Is My Command: Programming by Example,Henry Lieberman,"Lieberman, Henry",,"=""1558606882""","=""9781558606883""",0,4.00,Morgan Kaufmann Publishers,Paperback,416,2001,2001,,2015/05/25,,,read,,,,1,,,0,,,,,
2295570,Watch What I Do: Programming by Demonstration,Allen Cypher,"Cypher, Allen",,"=""0262032139""","=""9780262032131""",0,4.00,MIT Press,Hardcover,672,1993,1993,,2015/05/25,,,read,,,,1,,,0,,,,,
7405257,No Code Required: Giving Users Tools to Transform the Web,Allen Cypher,"Cypher, Allen","Jeffrey Nichols, Mira Dontcheva, Tessa Lau","=""012381541X""","=""9780123815415""",0,4.00,Morgan Kaufmann Publishers,Paperback,486,2010,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
